USAF,WBAN,Station_Name,CTRY,ST,Call,LAT,LON,ELEV,BEGIN,END
013870,99999,FAVANG,NO,+61.450,+010.183,200.0,20110929.0,20250310.0,,
013890,99999,RENA,AP,NO,+61.183,11.367,255.7,19730101.0,2025-03-10,
013910,99999,FLISA,NO,+60.617,+012.017,188.0,19730101.0,19971231.0,,
013920,99999,FLISA,II,NO,+60.617,12.017,185.0,20050218.0,2025-03-10,
013930,99999,DREVSJO,NO,+61.883,+012.033,673.5,19730101.0,20250310.0,,
013970,99999,TRYSIL,VEGSTASJON,NO,+61.300,12.267,361.4,19730101.0,2024-06-19,
014000,99999,EKOFISK,NO,+56.550,+003.217,48.8,19981223.0,20200901.0,,
014010,99999,FRIGG,NO,+59.983,+002.250,48.0,20010601.0,20060718.0,,
014030,99999,UTSIRA,FYR,NO,+59.300,4.867,56.3,19280102.0,2025-03-10,
014035,99999,KARMOY,NO,+59.350,+005.217,23.0,19751101.0,19840807.0,,
014060,99999,SLATTEROY,FYR,NO,+59.917,5.067,16.0,19730101.0,2025-03-10,
014080,99999,KARMOY,NO,ENHD,+59.345,5.208,26.2,19840909.0,2025-03-10,
014090,99999,SKUDENES,NO,+59.150,+005.250,7.0,20050218.0,20051028.0,,
014110,99999,KVITSOY,-,NORDBO,NO,59.067,5.417,22.0,2005-06-12,2025-03-10
014120,99999,OBRESTAD,NO,+58.650,+005.567,26.0,19730101.0,20250310.0,,
014130,99999,SAERHEIM,NO,+58.750,+005.650,87.0,20110928.0,20250310.0,,
014140,99999,ROVER,NO,+59.433,+005.067,25.0,19890520.0,20250310.0,,
014150,99999,SOLA,NO,ENZV,+58.877,5.638,8.8,19400410.0,2025-03-10,
014160,99999,STAVANGER,VAALAND,NO,+58.950,5.733,72.0,20080724.0,2025-03-10,
014170,99999,NEDRE,VATS,NO,+59.483,5.75,65.0,19730103.0,2025-03-10,
014180,99999,AUSTEVOLL,NO,+60.017,+005.200,32.0,19730101.0,20250310.0,,
014190,99999,LIARVATN,NO,+59.050,+006.117,300.0,20100702.0,20250310.0,,
014211,99999,INDRE,MATRE,NO,+59.850,6.0,24.0,20020314.0,2002-03-14,
014220,99999,FISTER,SIGMUNDSTAD,NO,+59.167,6.033,25.0,20050101.0,2025-03-10,
014230,99999,FISTER-TONNEVIK,NO,+59.167,+006.050,50.0,19730101.0,20041231.0,,
014240,99999,SAUDA,NO,+59.650,+006.367,6.0,19730101.0,20250310.0,,
014250,99999,EIK,HOVE,NO,+58.517,6.517,66.0,19730101.0,2025-03-10,
014260,99999,EIGEROYA,NO,+58.433,+005.867,49.0,20040425.0,20250310.0,,
014270,99999,LISTA,FYR,NO,+58.117,6.567,14.0,19280101.0,2025-03-10,
014280,99999,LISTA,NO,ENLI,+58.099,6.626,8.8,19730101.0,1997-12-30,
014300,99999,MANDAL,II,NO,+58.017,7.45,138.0,19730101.0,2025-03-10,
014310,99999,SIRDAL-SINNES,NO,+58.933,+006.917,557.0,20070806.0,20250310.0,,
014320,99999,SIRDAL-TJORHOM,NO,+58.883,+006.850,500.0,19741114.0,19971231.0,,
014321,99999,FIDJELAND,NO,+58.967,+006.933,568.0,20070307.0,20070307.0,,
014330,99999,MIDTLAEGER,NO,+59.833,+006.983,1081.0,19730101.0,20150528.0,,
014340,99999,VAAGSLI,NO,+59.767,+007.367,822.0,20040406.0,20250310.0,,
014350,99999,HAUKELISETER,TESTFELT,NO,+59.817,7.217,989.5,19850111.0,2025-03-10,
014360,99999,LINDESNES,FYR,NO,+57.983,7.05,13.0,19730101.0,2025-03-10,
014390,99999,KONSMO-HOYLAND,NO,+58.250,+007.442,260.0,19730101.0,20250310.0,,
014400,99999,BLASJO,NO,+59.333,+006.867,1104.6,19730101.0,20250310.0,,
014410,99999,HOVDEN-LUNDANE,NO,+59.583,+007.383,836.0,19830101.0,20250310.0,,
014420,99999,BYGLANDSFJORD,NO,+58.667,+007.800,211.0,19730101.0,20250310.0,,
014440,99999,VALLE,NO,+59.200,+007.517,302.0,20110926.0,20250310.0,,
014450,99999,SKAFSA,NO,+59.450,+008.000,77.0,19730101.0,19891113.0,,
014460,99999,OYFJELL-TROVATN,NO,+59.567,+008.200,714.0,19830101.0,19971231.0,,
014470,99999,HOYDALSMO,II,NO,+59.500,8.2,562.0,20061121.0,2025-03-10,
014480,99999,OKSOY,FYR,NO,+58.067,8.05,8.0,19490101.0,2025-03-10,
014490,99999,GJERSTAD,NO,+58.867,+009.033,32.0,20120105.0,20250310.0,,
014500,99999,MOSSTRAND,II,NO,+59.833,8.183,977.0,19730101.0,2025-03-10,
014520,99999,KJEVIK,NO,ENCN,+58.204,8.085,17.4,19400501.0,2025-03-10,
014530,99999,HYNNEKLEIV,NO,+58.600,+008.417,162.0,20120105.0,20250310.0,,
014550,99999,TVEITSUND,NO,+59.033,+008.517,252.0,19730101.0,20250310.0,,
014590,99999,NELAUG,NO,+58.650,+008.633,142.0,19730101.0,20250310.0,,
014600,99999,GULLHOLMEN,NO,+59.433,+010.583,14.0,20121102.0,20250310.0,,
014610,99999,19730101,19740930,,,,,,,
014611,99999,GAUSTATOPPEN,NO,+59.850,+008.650,1803.7,20140605.0,20250310.0,,
014620,99999,PORSGRUNN,NO,+59.083,+009.667,90.0,20130729.0,20250310.0,,
014630,99999,AS,NO,+59.650,+010.767,89.0,20110929.0,20250310.0,,
014640,99999,LANDVIK,NO,+58.333,+008.517,6.0,20110928.0,20250310.0,,
014650,99999,TORUNGEN,FYR,NO,+58.400,8.783,15.0,19730101.0,2025-03-10,
014660,99999,KJELLER,AP,NO,+59.967,11.033,109.0,20110928.0,2025-03-07,
014670,99999,LYNGOR,FYR,NO,+58.633,9.15,5.0,19730101.0,2025-03-10,
014680,99999,KONGSVINGER,NO,+60.183,+012.000,148.0,20061003.0,20250310.0,,
014690,99999,HONEFOSS-HOYBY,NO,+60.167,+010.250,140.0,20050719.0,20250310.0,,
014700,99999,GVARV,NO,+59.383,+009.200,93.0,19730101.0,20250310.0,,
014703,99999,NOTODDEN,NO,ENNO,+59.566,9.212,19.2,19901019.0,2025-03-10,
014710,99999,VEGGLI,II,NO,+60.050,9.15,275.0,20061003.0,2025-03-10,
014730,99999,KONGSBERG,BRANNSTASJON,NO,+59.617,9.633,173.0,20040510.0,2025-03-10,
014740,99999,LYNGDAL,I,NUMEDAL,NO,59.9,9.533,294.0,1973-01-01,1997-12-31
014750,99999,SKIEN-GEITERYGGEN,NO,ENSN,+59.183,9.567,141.0,19850717.0,1997-12-31,
014760,99999,JOMFRULAND,FYR,NO,+58.850,9.55,5.0,19730101.0,2025-03-10,
014770,99999,KONNERUD,NO,+59.717,+010.150,193.0,19730101.0,20250310.0,,
014780,99999,SVENNER,LH,NO,+58.967,10.15,15.0,19730101.0,2025-03-10,
014800,99999,DRAMMEN,BERSKOG,NO,+59.750,10.133,8.0,20050218.0,2025-03-10,
014810,99999,MELSOM,NO,+59.233,+010.350,26.0,19740519.0,20250310.0,,
014820,99999,FERDER,LH,NO,+59.033,10.517,7.7,19310101.0,2025-03-10,
014825,99999,TORP,NO,ENTO,+59.187,10.259,87.2,20050101.0,2025-03-10,
014830,99999,TORP,NO,+59.183,+010.267,88.0,19730101.0,20250310.0,,
014840,99999,AURSKOG,NO,+59.917,+011.583,128.0,19730101.0,20250310.0,,
014843,99999,OSEBERG,NO,ENOA,+59.317,10.45,15.0,19901019.0,2025-03-10,
014850,99999,DANDE-GALLEBERG,NO,+59.617,+010.217,60.0,20110928.0,20250310.0,,
014860,99999,ASKER,NO,+59.850,+010.433,163.0,20040510.0,20250310.0,,
014870,99999,ALNA,NO,+59.933,+010.833,90.0,20040924.0,20150601.0,,
014880,99999,HAKADAL,NO,+60.117,+010.833,170.0,19400407.0,20250310.0,,
014890,99999,BJORNHOLT,NO,+60.050,+010.683,360.0,20110928.0,20250310.0,,
014900,99999,TRYVANNSHOGDA,NO,+59.983,+010.683,528.0,19730101.0,20250310.0,,
014920,99999,OSLO-BLINDERN,NO,+59.950,+010.717,97.0,19730803.0,20250310.0,,
014930,99999,SARPSBORG,NO,+59.283,+011.117,57.0,20040510.0,20250310.0,,
014940,99999,RYGGE,NO,ENRY,+59.379,10.786,53.0,19730101.0,2025-03-10,
014950,99999,STROMTANGEN,FYR,NO,+59.150,10.833,10.0,20040406.0,2025-03-10,
014960,99999,HOLAND-FOSSER,NO,+59.817,+011.483,154.0,19730101.0,19971231.0,,
014965,99999,19750426,19750514,,,,,,,
014970,99999,PRESTEBAKKE,NO,+59.000,+011.533,157.0,19730101.0,20100409.0,,
014980,99999,MAGNOR,NO,+59.967,+012.217,153.0,19830101.0,19971231.0,,
014981,99999,19730101,19780221,,,,,,,
014983,99999,STATFJORD,OIL,RIG,&,,19821204.0,19841127.0,,
014990,99999,VAEROY,NO,19860916,19900322,,,,,
014993,99999,VAEROY,NO,ENVY,19880105,19900716.0,,,,
015000,99999,RAKKESTAD,NO,+59.383,+011.383,100.0,20090708.0,20091216.0,,
020001,99999,LJUNGBYHED,SW,ESTL,+56.083,13.213,42.7,20040510.0,2025-03-10,
020120,99999,RITSEM,SW,+67.733,+017.467,521.0,19810801.0,19971231.0,,
020130,99999,RITSEM,SW,+67.733,+017.467,542.7,20010601.0,20250310.0,,
020180,99999,SUORVA,SW,+67.533,+018.233,415.0,19350101.0,19381231.0,,
020190,99999,KATTERJAKK,A,SW,+68.417,18.167,516.0,20081027.0,2025-03-10,
020200,99999,KATTERJAKK,SW,+68.417,+018.167,517.0,19770701.0,19971231.0,,
020220,99999,ABISKO,SW,+68.354,+018.816,392.3,20011107.0,20241009.0,,
020230,99999,TORNEHAMN,(AUT),SW,+68.433,18.633,512.0,19860427.0,2005-05-26,
020240,99999,STORA,SJOFALLET,SW,+67.500,18.3,425.0,20010601.0,2025-01-14,
020260,99999,ALUOKTA,SW,+67.317,+018.883,385.0,20021023.0,20050930.0,,
020280,99999,TARFALA,-,SOL,SW,67.917,18.6,1144.0,2021-06-28,2023-09-05
020290,99999,TARFALA,SW,+67.917,+018.600,1146.0,20010601.0,20250210.0,,
020310,99999,RENSJON,SW,+68.067,+019.833,493.0,20010601.0,20241112.0,,
020320,99999,TORNETRASK,LAKE,SW,+68.217,19.717,393.0,19770701.0,2003-09-09,
020360,99999,NIKKALUOKTA,SW,+67.850,+019.033,468.0,19770701.0,20241009.0,,
020380,99999,LATNIVAARA,SW,+67.250,+020.267,453.0,20010601.0,20241009.0,,
020430,99999,ESRANGE,SW,+67.933,+021.067,341.0,19940301.0,19971231.0,,
020440,99999,KIRUNA,SW,ESNQ,+67.822,20.337,459.6,19770701.0,2025-03-10,
020450,99999,KIRUNA-SOL,SW,+67.833,+020.417,424.0,19950401.0,20250228.0,,
020480,99999,MALMBERGET,SW,+67.167,+020.667,375.0,19350101.0,19910505.0,,
020490,99999,GALLIVARE,SW,ESNG,+67.132,20.815,313.0,19790803.0,2025-03-10,
020500,99999,RIKSGRANSEN,SW,+68.417,+018.117,508.0,19350101.0,19770630.0,,
020510,99999,KARESUANDO,SZ,+68.450,+022.500,327.1,19550101.0,19591231.0,,
020520,99999,KVIKKJOKK,&,SW,+66.950,17.75,337.0,19550101.0,1977-06-30,
020530,99999,MALMBERGET,SW,+67.133,+020.667,365.0,19550101.0,19770630.0,,
020540,99999,NEDRE,SOPPERO,SW,+68.050,21.75,360.0,19550101.0,2016-04-21,
020550,99999,NAIMAKKA,SW,+68.683,+021.533,402.0,19730101.0,20250228.0,,
020560,99999,STENSELE,SZ,+65.067,+017.167,330.1,19550101.0,19591231.0,,
020570,99999,KALLAX/LULEA,(AFB),SW,ESPA,65.55,22.133,17.0,1955-01-01,1977-06-30
020580,99999,HAPARANDA,&,SW,+65.833,24.15,7.0,19730101.0,1977-06-30,
020590,99999,GADDEDE,SW,+64.500,+014.133,318.0,19550101.0,19770630.0,,
020600,99999,NAIMAKKA,SW,+68.683,+021.533,403.0,19550101.0,20041021.0,,
020620,99999,OSTERSUND,FROSON,AB,SW,63.183,14.5,376.0,1955-01-01,1977-06-30
020630,99999,ASELE,SW,+64.167,+017.367,329.0,19550101.0,19770630.0,,
020640,99999,SAITTAROVA,SW,+67.333,+022.233,240.0,19730101.0,20250228.0,,
020650,99999,SVEG,&,SW,+62.033,14.367,360.0,19550101.0,1977-06-30,
020660,99999,SUNDSVALL/HARNOSAND,SW,ESNN,+62.533,17.45,4.0,19550101.0,1977-06-30,
020670,99999,SARNA,SW,+61.683,+013.133,505.0,19550103.0,19770630.0,,
020680,99999,DELSBO,SW,+61.800,+016.567,93.0,19350101.0,19770630.0,,
020690,99999,SODERHAMN,(SWE-AFB),SW,ESCL,61.267,17.1,26.0,1955-01-01,1977-06-30
020700,99999,GUSTAVSFORS,&,SW,+60.150,13.8,198.0,19730101.0,1977-06-30,
020710,99999,NORRKOPING-SOL,SW,+58.583,+016.150,58.0,19550101.0,20230905.0,,
020711,99999,BORLANGE,SW,+60.417,+015.517,153.0,19730101.0,19730121.0,,
020720,99999,PARKALOMPOLO,SW,+67.733,+022.833,313.0,20010601.0,20241009.0,,
020730,99999,KARLSTAD,&,SW,ESSQ,59.367,13.467,46.0,1955-01-01,1977-06-30
020740,99999,OREBRO/EKEBY,SW,+59.267,+015.333,33.0,19730101.0,19770630.0,,
020750,99999,VASTERAS/HASSLO,AFB,SW,ESCD,59.583,16.633,6.0,1973-01-01,1977-06-30
020760,99999,UPPSALA,&,SW,ESCM,59.883,17.6,21.0,1973-01-01,1977-06-30
020770,99999,STOCKHOLM/BROMMA,&,SW,ESSB,59.35,17.95,15.0,1955-01-01,1977-06-30
020790,99999,SATENAS,(SWE-AFB),SW,ESIB,58.433,12.7,54.0,1973-01-01,1977-06-30
020800,99999,KARESUANDO,SW,+68.450,+022.450,331.0,19350101.0,19971231.0,,
020810,99999,KARESUANDO,SW,+68.450,+022.450,330.0,19550101.0,20250310.0,,
020820,99999,LANDSORT,&,SW,+58.750,17.867,32.0,19730101.0,1977-06-30,
020830,99999,GOTSKA,SANDON,&,SW,58.4,19.2,12.0,1973-01-01,1977-06-30
020840,99999,LANNAVAARA,&,SW,+68.050,22.0,360.0,19550101.0,2004-05-07,
020850,99999,RANGEDALA,(AUTO),SW,+57.717,13.117,259.0,19730101.0,1977-06-30,
020860,99999,LAINIO,SW,+67.767,+022.350,317.0,19550101.0,20050317.0,,
020870,99999,JONKOPING,&,SW,ESSJ,57.767,14.083,226.0,1955-01-01,1977-06-30
020880,99999,KOMPELUSVAARA,SW,+67.083,+022.217,263.0,19730101.0,20020521.0,,
020900,99999,VISBY,&,SW,ESSV,57.667,18.35,51.0,1955-01-01,1977-06-30
020910,99999,VISBY-SOL,SW,+57.667,+018.350,49.0,19730101.0,20250228.0,,
020920,99999,MUODOSLOMPOLO,SW,+67.950,+023.467,240.0,19730101.0,20040917.0,,
020930,99999,VAXJO,&,SW,+56.867,14.8,166.0,19730101.0,1977-06-30,
020940,99999,UNGSKAR,SW,+56.033,+015.800,1.0,19550101.0,19770630.0,,
020950,99999,PAJALA,SW,+67.200,+023.383,171.0,19550101.0,20250301.0,,
020960,99999,PAJALA,SW,+67.217,+023.400,168.0,19550101.0,19971231.0,,
020970,99999,MALMO,/BULLTOFTON,SZ,+55.600,13.067,14.9,19550101.0,1974-07-02,
020980,99999,MALMO/STURUP,SW,ESMS,+55.550,13.367,72.0,19730101.0,1977-06-30,
020990,99999,YSTAD,&,SW,+55.433,13.833,34.0,19730101.0,1977-06-30,
021000,99999,NAIMAKKA,SW,+68.683,+021.533,403.0,19730101.0,19770630.0,,
021010,99999,HEMAVAN,SW,ESUT,+65.806,15.083,458.1,19730102.0,2025-03-10,
021020,99999,STEKENJOKK,SW,+65.100,+014.517,1036.0,19581101.0,20250205.0,,
021030,99999,HEMAVAN-GIEREVARTO,SW,+65.783,+015.067,793.0,19871118.0,20241210.0,,
021040,99999,HEMAVAN,SW,+65.817,+015.083,485.0,19770701.0,19971231.0,,
021050,99999,ABELVATTNET,SW,+65.533,+014.983,670.0,19730101.0,20040221.0,,
021060,99999,JOKKMOKK,(SWE-AFB),SW,+66.600,19.833,256.0,19730101.0,1977-06-30,
021080,99999,KLIMPFJALL,SW,+65.067,+014.800,593.0,19770701.0,20050921.0,,
021090,99999,ABRAUR,SW,+65.900,+019.100,342.0,19730102.0,19770630.0,,
021100,99999,GIELAS,SW,+65.333,+015.067,577.0,19870518.0,20241009.0,,
021110,99999,VIDSEL,(SWE-AFB),SW,ESPE,65.867,20.133,180.0,1973-01-02,1977-06-30
021120,99999,SYLARNA,SW,+63.050,+012.267,1035.0,19770701.0,20040821.0,,
021140,99999,NORRAKER,SW,+64.450,+015.600,346.0,19750807.0,19770630.0,,
021150,99999,STORLIEN-VISJOVALE&,SW,+63.300,+012.133,640.0,19550101.0,19770630.0,,
021160,99999,MORSIL,SW,+63.317,+013.650,400.0,19730101.0,20050221.0,,
021170,99999,NORDMALING,SW,+63.567,+019.500,6.0,19550101.0,19770630.0,,
021180,99999,DIKANAS/SKANSNAS,SW,+65.317,+016.033,525.0,19730101.0,19971231.0,,
021190,99999,KVIKKJOKK,ARRENJARKA,SW,+66.883,18.017,320.0,19730101.0,2025-02-28,
021200,99999,KVIKKJOKK-ARRENJARKA,SW,+66.883,+018.017,315.0,19350101.0,19971231.0,,
021205,99999,STORUMAN,SW,+64.950,+017.700,279.0,20050419.0,20250220.0,,
021210,99999,MIERKENIS,SW,+66.683,+016.117,615.0,20010601.0,20250228.0,,
021220,99999,STENUDDEN,SW,+66.533,+017.667,453.0,19790802.0,20040321.0,,
021230,99999,JAKKVIK,SW,+66.317,+017.100,552.0,19730101.0,20160421.0,,
021240,99999,ARJEPLOG,SW,+66.050,+017.833,432.0,19770405.0,20241220.0,,
021250,99999,OSTMARK,SW,+60.317,+012.700,178.0,19730101.0,19770630.0,,
021260,99999,GUNNARN,SW,+65.017,+017.700,251.0,19730101.0,20230314.0,,
021270,99999,STENSELE,SW,+65.067,+017.167,327.0,19310103.0,20050823.0,,
021280,99999,GUNNARN,SW,ESPD,+65.000,17.7,283.0,19730101.0,1997-12-31,
021290,99999,GUNNARN,SOL,(AUT),SW,64.967,17.7,278.0,1973-01-01,1986-11-25
021300,99999,ROPARUDDEN,SW,+66.483,+016.417,481.0,19730101.0,20160421.0,,
021310,99999,ARVIKA,SW,+59.667,+012.583,75.0,19730101.0,19770630.0,,
021330,99999,SNAVLUNDA,SW,+58.967,+014.900,144.0,19730101.0,19770630.0,,
021350,99999,BURESJON,SW,+65.567,+017.867,393.0,19730101.0,20230905.0,,
021360,99999,STORBERG,SW,+65.500,+018.950,454.0,20030519.0,20040829.0,,
021380,99999,GRUNDKALLEN,SW,+60.500,+018.867,23.0,19730101.0,19770630.0,,
021410,99999,TJAKAAPE,SW,+66.317,+019.217,582.0,19730101.0,20250221.0,,
021420,99999,JOKKMOKK,SW,ESNJ,+66.496,20.147,275.5,19770701.0,1997-12-31,
021430,99999,PALJAMYREN,SW,+66.217,+019.133,570.0,19730101.0,20030731.0,,
021440,99999,ABRAUR,SW,+65.983,+018.933,374.0,19770701.0,20040626.0,,
021450,99999,TELLEJAUR,SW,+66.150,+019.633,436.0,20030725.0,20040322.0,,
021460,99999,VAJMAT,SW,+66.500,+019.683,324.0,20010701.0,20160421.0,,
021470,99999,MALA-BRANNAN,SW,+65.150,+018.600,363.0,19730101.0,20241009.0,,
021480,99999,NORRKOPING/BRAVALLA,SW,ESCK,+58.617,16.117,27.0,19730101.0,1977-06-30,
021490,99999,ARVIDSJAUR,SW,+65.600,+019.267,384.0,20010701.0,20230905.0,,
021500,99999,NYKOPING/SKAVST,AFB,SW,ESCJ,58.783,16.917,42.0,1973-01-01,1977-06-30
021510,99999,JOKKMOKK,FPL,SW,+66.483,20.167,275.0,19730101.0,2025-03-01,
021520,99999,SUDOK,SW,+66.300,+020.417,174.0,19730101.0,20050919.0,,
021540,99999,VIDSEL,SW,ESPE,+65.875,20.15,182.0,19770701.0,2025-03-10,
021550,99999,HAGSHULT,(SWE-AFB),SW,ESMV,57.3,14.133,169.0,1955-01-01,1977-06-30
021560,99999,STENSJON,(AUT),SW,+63.967,13.717,680.0,19770701.0,2003-10-28,
021580,99999,FALLFORS,SW,+65.133,+020.783,190.0,19790726.0,20020807.0,,
021590,99999,FALLFORS,SW,ESUF,+65.120,20.77,195.0,19960801.0,1997-12-31,
021600,99999,NATTAVAARA,SW,+66.750,+021.050,327.0,20010829.0,20050307.0,,
021610,99999,NATTAVAARA,SW,+66.750,+020.933,327.0,19730101.0,20241009.0,,
021620,99999,MARKARYD,SW,+56.467,+013.650,118.0,19730101.0,19770630.0,,
021630,99999,LJUNGBYHED(SWE-AFB),SW,ESDA,+56.083,13.233,43.0,19730101.0,1977-06-30,
021640,99999,PALKEM,SW,+66.383,+021.633,263.0,19730501.0,20030719.0,,
021660,99999,RONNEBY,(SWE-AFB),SW,ESDF,56.267,15.283,58.0,1973-01-01,1977-06-30
021670,99999,FALSTERBO,(LGT-H),SW,+55.383,12.817,5.0,19730101.0,1977-06-30,
021690,99999,HEDEN,SW,ESPJ,+65.867,21.45,36.0,20020530.0,2002-08-01,
021700,99999,SAVAST,SW,+65.750,+021.767,12.0,20101117.0,20160421.0,,
021710,99999,BODEN,SW,+65.817,+021.633,18.0,19790802.0,20241009.0,,
021720,99999,ALVSBYN,SW,+65.683,+020.967,50.0,19790710.0,19791123.0,,
021730,99999,ALVSBYN,SW,+65.667,+021.067,43.0,20010701.0,20241116.0,,
021740,99999,LAKATRASK,SW,+66.283,+021.133,186.0,20010701.0,20250228.0,,
021760,99999,PITE-RONNSKAR,SW,+65.033,+021.567,4.0,19970901.0,20241009.0,,
021810,99999,OVERKALIX,SVARTBYN,SW,+66.267,22.85,62.0,19960801.0,2025-02-28,
021820,99999,OVERKALIX,SW,+66.267,+022.833,47.0,19790803.0,20020602.0,,
021830,99999,LULEA-SOL,SW,+65.550,+022.117,32.0,20040802.0,20230905.0,,
021840,99999,PAHAROVA,SW,+66.817,+022.333,229.0,20010701.0,20250205.0,,
021850,99999,LULEA-KALLAX,SW,+65.550,+022.133,34.0,20010402.0,20241009.0,,
021860,99999,KALLAX,SW,ESPA,+65.544,22.122,19.8,19770701.0,2025-03-10,
021880,99999,RODKALLEN,SW,+65.317,+022.383,2.0,19730101.0,20241205.0,,
021900,99999,KORPILOMBOLO,SW,+66.850,+023.033,180.0,20010716.0,20040402.0,,
021910,99999,STORON,SW,+65.700,+023.100,4.0,20010701.0,20241104.0,,
021960,99999,HAPARANDA,SW,+65.833,+024.150,6.0,19310101.0,19971231.0,,
021970,99999,HAPARANDA,SW,+65.817,+024.117,16.0,20081027.0,20250227.0,,
021990,99999,YLINENJARVI,SW,+66.617,+023.467,132.0,20010701.0,20241016.0,,
022000,99999,EDEVIK,SW,+63.983,+012.867,425.0,19770701.0,20041225.0,,
022020,99999,TORNETRASK,LAKE,SW,+68.217,19.717,393.0,19730101.0,1977-06-30,
022040,99999,NIKKALUOKTA,SW,+67.850,+019.033,470.0,19730101.0,19770630.0,,
022050,99999,STORLIEN,SOL,SW,+63.300,12.117,647.0,20210628.0,2025-02-28,
022060,99999,STORLIEN-STORVALLEN,SW,+63.283,+012.133,583.0,19350101.0,19971231.0,,
022070,99999,STORLIEN-VISJOVALEN,A,SW,+63.283,12.117,583.0,19730101.0,2025-01-30,
022090,99999,SYLARNA,SW,+63.050,+012.283,1030.0,19730101.0,20250127.0,,
022100,99999,BLAHAMMAREN,SW,+63.183,+012.167,1090.0,20100920.0,20250228.0,,
022120,99999,19740519,19740519,,,,,,,
022150,99999,ARESKUTAN,SW,+63.433,+013.083,1280.0,19970901.0,19971231.0,,
022160,99999,MATTMAR,SW,+63.300,+013.883,365.0,19730101.0,20160421.0,,
022170,99999,ARE,SW,+63.367,+013.167,435.0,20010701.0,20160421.0,,
022180,99999,MORSIL,SW,+63.317,+013.650,400.0,19730105.0,20050924.0,,
022190,99999,GADDEDE,A,SW,+64.500,14.217,550.0,20080301.0,2025-03-01,
022210,99999,KORSVATTNET,SW,+63.833,+013.500,717.0,19971201.0,20241009.0,,
022220,99999,GADDEDE,SW,+64.500,+014.167,330.0,19770701.0,19971231.0,,
022230,99999,STEMSJON,(AUT),SW,+63.967,13.717,680.0,19730101.0,1977-06-30,
022240,99999,FOLLINGE-VAGSKALET,SW,+63.767,+014.433,475.0,20020609.0,20020609.0,,
022260,99999,OSTERSUND,SW,ESNZ,+63.200,14.5,376.0,19350101.0,2025-03-10,
022271,99999,KALIX,SW,+65.850,+023.133,7.0,20070307.0,20070307.0,,
022280,99999,EDEVIK,SW,+64.050,+012.950,453.0,19730101.0,19770630.0,,
022290,99999,OSTERSUND-SOL,SW,+63.200,+014.483,374.0,19970901.0,20250228.0,,
022300,99999,GUBBHOGEN,SW,+64.217,+015.550,310.0,19730101.0,20241009.0,,
022310,99999,FOLLINGE,SW,+63.683,+014.600,362.0,20010701.0,20241009.0,,
022320,99999,NORRAKER,SW,+64.433,+015.633,346.0,19770701.0,20040903.0,,
022330,99999,SAXNAS,SW,+64.967,+015.383,545.0,20010701.0,20160421.0,,
022340,99999,STROMSUND,SW,+63.867,+015.583,373.0,19790105.0,19951130.0,,
022360,99999,HALLHAXASEN,SW,+63.767,+015.333,376.0,19770701.0,20250118.0,,
022420,99999,HOTING,SW,+64.083,+016.233,241.0,19730101.0,20241009.0,,
022430,99999,JUNSELE,SW,+63.683,+016.950,214.0,19730101.0,20241212.0,,
022440,99999,JUNSELE,SW,+63.683,+016.950,217.0,19960201.0,19971231.0,,
022450,99999,VILHELMINA,SW,+64.583,+016.850,349.0,19960801.0,20241009.0,,
022455,99999,LYCKSELE,SW,ESNL,+64.548,18.716,214.9,19980408.0,2025-03-10,
022470,99999,KRANGEDE,SW,+63.150,+016.167,184.0,19730101.0,20250119.0,,
022480,99999,KRANGEDE,SW,+63.167,+016.167,223.0,19770704.0,19970619.0,,
022510,99999,STORSJO,KAPELL,SW,+62.800,13.067,575.0,19730101.0,1977-06-30,
022520,99999,IDVATTNET,SW,+64.450,+017.083,353.0,19830201.0,20040922.0,,
022540,99999,ASELE,SW,+64.167,+017.317,308.0,19770701.0,20241009.0,,
022550,99999,FRANSTA,SW,+62.500,+016.183,75.0,19730101.0,19770630.0,,
022560,99999,RISTRASK,SW,+64.733,+017.400,575.0,20010701.0,20160421.0,,
022570,99999,FLOTNINGEN,SW,+61.850,+012.267,670.0,19730101.0,19770630.0,,
022580,99999,VINDEL-BJORKHEDEN,SW,+65.817,+016.717,352.0,20011104.0,20041216.0,,
022590,99999,KRAMFORS,SOLLEFTEA,SW,ESNK,63.049,17.769,10.4,1977-07-01,2025-03-10
022600,99999,VASTMARKUM,SW,+63.133,+018.250,143.0,19730101.0,20241009.0,,
022610,99999,LYCKSELE,SW,+64.550,+018.717,211.0,19730101.0,20250303.0,,
022620,99999,VUOGGATJALME,SW,+66.567,+016.350,500.0,19730101.0,20040306.0,,
022630,99999,FREDRIKA,SW,+64.083,+018.367,327.0,20010701.0,20241009.0,,
022640,99999,FREDRIKA,SW,+64.083,+018.417,300.0,19730101.0,20021028.0,,
022650,99999,HEMLING,SW,+63.650,+018.550,183.0,20010701.0,20241009.0,,
022660,99999,VILHELMINA,(AUTO),SW,+64.583,16.85,349.0,20020608.0,2002-06-08,
022670,99999,ORNSKOLDSVIK,SW,ESNO,+63.408,18.99,107.9,19790802.0,2025-03-10,
022690,99999,SKAGSUDDE,SW,+63.183,+019.017,11.0,19960801.0,20250224.0,,
022700,99999,NORSJO,SW,+64.917,+019.467,301.0,20010614.0,20030914.0,,
022710,99999,NORSJO,SW,+64.933,+019.383,310.0,20010701.0,20240825.0,,
